episode,return,ttm,total_steps,final_mastery,cumulative_reward,question_accuracy,content_rate,blueprint_adherence,post_content_gain,post_content_gain_video,post_content_gain_PPT,post_content_gain_text,post_content_gain_blog,post_content_gain_article,post_content_gain_handout,mean_frustration
1,5.8914992793486824,140,50,0.3864792482254135,5.8914992793486824,0.3333333333333333,0.64,97.77777884155512,0.03843271879230086,0.07886423071026646,0.04852933275504404,0.027765551145189395,0.04412237724558123,0.029213775845134543,0.028022695535943012,0.47700000000000004
2,31.174699555561094,140,120,0.4773693653395686,31.174699555561094,0.5641025641025641,0.675,99.31623935699463,0.055060504110167066,0.08272243017213614,0.06358840253379466,0.039379681122376546,0.04601710829341969,0.039690148933214944,0.03791468676853323,0.07441666666666667
3,53.42023963703875,140,136,0.5038992425279675,53.42023963703875,0.9767441860465116,0.6838235294117647,98.7596889026463,0.05459374183300457,0.07381513303950467,0.06988779972389,0.04795900458437276,0.046598331518416386,0.049369260443199246,0.03755782825327598,0.017941176470588235
4,19.294032015358823,140,97,0.3532880221920569,19.294032015358823,0.4166666666666667,0.6288659793814433,99.2592602968216,0.05051874025889957,0.06216600756104085,0.06365784278246556,0.03958351570598324,0.045345090503253346,0.0451594936880542,0.03824091743642018,0.17443298969072166
5,13.174292484138878,140,85,0.40588354723198644,13.174292484138878,0.3448275862068966,0.6588235294117647,99.08045930787921,0.046980123310842746,0.06615773153972113,0.04767863601087092,0.03982118583851926,0.044347699753775185,0.04201771140693712,0.037156213008868025,0.31552941176470595
6,20.027418472174514,140,87,0.38337534295302333,20.027418472174514,0.5384615384615384,0.7011494252873564,98.97435903549194,0.051753789591219616,0.07564640151986839,0.05191088099244327,0.04222122070035596,0.03716489887027965,0.04817055045220192,0.03970836681644503,0.14218390804597705
7,22.50121188742301,140,82,0.4406550789548495,22.50121188742301,0.6,0.6341463414634146,100.0,0.051254246929100584,0.0765261393554035,0.05979899934657777,0.04376998913172583,0.028593860094066968,0.044894900586286084,0.04048787552496182,0.16829268292682933
8,10.956652298378936,140,77,0.39261326501661276,10.956652298378936,0.36363636363636365,0.7142857142857143,98.1818163767457,0.046618217785667784,0.07804591751569963,0.05869570521281847,0.0405919755334598,0.04421721234765599,0.04753362214226076,0.02783597801460256,0.38285714285714284
9,14.853997328158124,140,103,0.4333782095303044,14.853997328158124,0.45161290322580644,0.6990291262135923,99.13978474214673,0.04077458322676527,0.06534003849025838,0.0432621667007829,0.03480441977831427,0.029295459297197405,0.04011646735294805,0.0353268241162078,0.5845631067961166
10,60.88658181503279,140,138,0.44440307019142644,60.88658181503279,0.8793103448275862,0.5797101449275363,99.08045930787921,0.055122334413613625,0.09236626514535441,0.06118362260822767,0.05291586652399801,0.03908732796580652,0.04190988364470613,0.04379288537200454,0.03702898550724638
11,35.48593462423953,140,126,0.4702991097786119,35.48593462423953,0.6363636363636364,0.6507936507936508,99.39393796958029,0.04751566022963582,0.06321599935256372,0.05726642801211083,0.03960882518994321,0.043021604515454365,0.03546009196572093,0.03993981208102639,0.1058730158730159
12,26.628897564905856,140,98,0.393273914022055,26.628897564905856,0.6666666666666666,0.6938775510204082,100.0,0.055012140934387395,0.07327612578453749,0.07270679676880534,0.03598808917313407,0.06489600208603795,0.04253985369910069,0.040607532902642365,0.1479591836734694
13,28.81342245329792,140,138,0.4347729698865524,28.81342245329792,0.4888888888888889,0.6739130434782609,100.0,0.05269786637313091,0.07070389537414036,0.055375063565707885,0.03885221100213425,0.05735800616199696,0.04858844948190714,0.04270258751476031,0.25760869565217387
14,45.92954158526703,140,102,0.4328402368073586,45.92954158526703,0.9743589743589743,0.6176470588235294,99.31623935699463,0.056206055102998434,0.08095040647943402,0.06963826688342276,0.044868599317094374,0.05707458387605475,0.05267084854114993,0.034110343510892385,0.019803921568627453
15,7.600726807988361,140,57,0.3630471530828447,7.600726807988361,0.34782608695652173,0.5964912280701754,98.26087150722742,0.03980899948782733,0.07453965456395294,0.04893336731944711,0.03270982054368077,0.033498319173021276,0.03205057087374156,0.026890938603238067,0.48684210526315774
16,41.7830351087464,140,111,0.46334601775715173,41.7830351087464,0.8095238095238095,0.6216216216216216,99.04761807993054,0.055056811018251314,0.08950599564076601,0.06283924135261823,0.04164454342154646,0.04092836446035403,0.04981199673460928,0.03652501795880082,0.06720720720720721
17,29.629206296546165,140,128,0.4295170502480004,29.629206296546165,0.48936170212765956,0.6328125,99.14893507957458,0.05310985596397774,0.07051553294701066,0.0593317172728257,0.04620923942164474,0.05373795948770019,0.042632060927136235,0.034278551603599494,0.21375000000000016
18,31.117399027756317,140,90,0.4058117993370082,31.117399027756317,0.8275862068965517,0.6777777777777778,99.08045930787921,0.05195910557420989,0.0848650840260052,0.052349793366793414,0.0341129024876142,0.047766249037162554,0.04571618348714205,0.046973717296014184,0.0318888888888889
19,17.91468045035332,140,101,0.3790187626358447,17.91468045035332,0.4857142857142857,0.6534653465346535,100.0,0.03948180935200207,0.05097202866708087,0.04774550878506052,0.03502012867472421,0.031457782741921764,0.031047065530451563,0.04450559113270873,0.45336633663366355
20,36.60954019788835,140,107,0.46878458993364697,36.60954019788835,0.8285714285714286,0.6728971962616822,100.0,0.051637125459287135,0.08016076259287593,0.05479588886722736,0.034611516847446,0.05555421563083062,0.054713774755271144,0.03424776130409318,0.07887850467289723
